Never_Worked_Rate,Income_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score,Level4Plus_Qualification_Rate,Disability_Rate,Social_Rented_Rate,No_Car_Van_Rate,Working_Age_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Student_Rate,Population_per_km2,Unemployment_Rate
3.2203107948061955,0.34217025773585064,1.871,13.949,32.945,22.6009,18.0174,2.774505633790308,4.144649451631681,62.8016,2.625776673666203,1.9184802220072117,2.852554503877663,2.4546707850580365,2.5031394180490603,9.052200077543157,14.0351
3.093652680114123,0.3118867611485983,1.871,10.444,37.492,24.3721,16.712,2.1770558830456923,4.048515260370464,58.9674,2.6737899644170957,1.9184802220072117,2.8020625694164356,2.512635299356944,2.2476113498458337,9.73628118355102,13.3466
3.0049248916727813,0.24294617861038947,1.871,14.203,39.19,35.0318,14.324,2.4639298334015445,4.163724469911989,74.1611,2.9855051543984747,1.9184802220072117,3.4991737011251107,2.630110281020376,3.2748250635059377,9.232092078974013,14.0351
3.2567032601682064,0.34217025773585064,1.871,11.366,34.097,27.027,16.9054,2.424510647669424,4.158203164767404,64.8533,2.793267191364702,1.9184802220072117,3.451497516363187,2.6316226176522255,2.4915594706181006,9.652317399561325,14.0351
3.2567032601682064,0.34217025773585064,1.791,17.954,13.418,14.7279,30.3811,4.207268403686131,4.236198517709624,57.971,2.280666628893023,0.6007028901686653,2.1191068675167095,2.1616434550516175,1.7199411814375827,7.637861000527614,12.0401
2.7609462104557068,0.27535642276114397,0.89,8.261,11.463,17.6367,21.6447,3.415757532993485,3.668732867670591,57.472,1.6997538234320306,0.12531019096544663,0.8666381959690836,0.7181324332538538,1.9061144134654575,8.416134520652266,6.4063
3.127277945940411,0.34217025773585064,1.475,11.26,8.143,14.3234,24.6654,3.7646221607893544,3.9127307549143815,55.102,2.247442293496837,0.12239460821360591,1.1953456976254173,0.45501688693741216,2.0602714642817803,7.94951498939077,10.1498
3.2194036855252475,0.34217025773585064,1.219,13.191,13.183,14.2857,23.6272,3.987681346567114,3.9674936624741948,51.8438,2.2512496924568857,0.594982931772714,1.259965539025868,1.4795797651758738,2.010801286587844,8.714386940207879,14.0351
3.1308748674962845,0.30306317449008324,1.135,10.214,11.045,14.1187,28.3198,3.70681514368747,3.8682926189666262,52.571,1.8103358548009902,0.2411406280158644,1.0404533744945774,1.0162084624132939,2.0155428158296043,8.094347919476537,7.2727
2.9064364710684027,0.30895420772732063,0.621,19.03,8.602,19.2485,20.5306,3.615857046368055,3.576720883955111,59.2849,2.3402854201768712,0.3015110103882226,0.5601870533037148,1.4569624952371347,2.044824216658142,8.668780588840331,6.3599
3.0518148310902578,0.32063317259146684,1.366,8.836,41.366,27.8632,19.6678,2.566893620003742,3.930265592965427,64.9635,2.4197101344419347,1.3251633611156592,3.3133274544055147,2.0328346175066008,2.5089242378526038,9.343200289211557,11.9089
2.495706454719376,0.11332868530700317,1.084,3.368,14.093,31.6379,19.7917,1.6629976365284136,2.929800782684404,59.2078,1.8726018570721559,0.18987628119806402,3.0338899218540076,0.8704143186066283,2.0435941325336215,8.779465143930803,6.1947
2.7083234970867935,0.18398683611301586,1.871,3.941,19.816,23.6815,22.2222,2.048905011618185,3.3154470274308316,56.7993,2.0087910470945145,0.5621269181215414,2.9440915503990026,0.2864563215259622,1.9173783906522133,7.826123850651258,6.7961
2.9622065133288222,0.20048886074940359,0.808,5.083,28.758,30.5394,22.9892,2.093147188735948,3.4617749435477596,55.8153,2.18220117798135,0.5931610856840184,3.0596268373955615,1.135233472123755,1.9431921729882644,8.935126908995802,7.8603
2.701790650931066,0.15443635330441893,1.16,4.606,17.779,25.0158,17.1046,1.9945914637634425,3.134537236431173,58.6437,2.276651710967541,0.48735226758034855,3.122897822119765,1.3153352721793967,1.828316381200935,8.65418608612382,4.371
3.15101659627954,0.3184537311185346,1.2,16.027,5.782,18.8396,27.454,3.9417021887731094,3.8772493494420943,60.0204,1.939963933877771,0.3827422210008965,2.2444897698033337,1.364585417957675,1.7720328390440216,8.618431221294403,8.5826
